id,gender_x,masterCategory_x,subCategory_x,articleType_x,baseColour_x,season_x,year_x,usage_x,productDisplayName_x,Unnamed: 0,gender_y,masterCategory_y,subCategory_y,articleType_y,baseColour_y,season_y,year_y,usage_y,productDisplayName_y,price,url
4122,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Puma Unisex Lo Punk Black Yellow Shoe,1489,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Puma Unisex Lo Punk Black Yellow Shoe,1449.99,http://assets.myntassets.com/v1/images/style/properties/6dd49be8355f62b5a68e8ad21baff13a_images.jpg
21740,Unisex,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Vans Unisex Authentic Lo Pro Brown Casual Shoes,1490,Unisex,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Vans Unisex Authentic Lo Pro Brown Casual Shoes,2897.5,http://assets.myntassets.com/v1/images/style/properties/67522a94207cb5fb87c659cf83896f7e_images.jpg
32191,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,ADIDAS Men Phantom Blue Sports Shoes,1503,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,ADIDAS Men Phantom Blue Sports Shoes,532.5,http://assets.myntassets.com/v1/images/style/properties/8126b972933d5f9155ef1568a6752019_images.jpg
23487,Men,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual,Arrow Men Grey Scarf,1566,Men,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual,Arrow Men Grey Scarf,349.49,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Grey-Scarf_9bfde8b4c94683a240bbae3681bdcadf_images.jpg
20202,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Glow Grey Sweatshirt,1570,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Glow Grey Sweatshirt,168.99,http://assets.myntassets.com/v1/images/style/properties/bb4ffc135253bec0b2a69d5c95e5576c_images.jpg
2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010,Sports,Nike Men's LunarFly Blue Shoe,1594,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010,Sports,Nike Men's LunarFly Blue Shoe,2527.25,http://assets.myntassets.com/v1/images/style/properties/2aaec62ff9756dab42e78315b35505e5_images.jpg
14498,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Flying Machine Men Casual Black Casual Shoes,1603,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Flying Machine Men Casual Black Casual Shoes,1318.9,http://assets.myntassets.com/v1/images/style/properties/dd4df7d68ef98ab9ebc1ce6d20cbe6b5_images.jpg
35971,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Flying Machine Men Tee Black T-shirt,1616,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Flying Machine Men Tee Black T-shirt,909.99,http://assets.myntassets.com/v1/images/style/properties/770dfb6b5b976390929b68c0522b46e9_images.jpg
59457,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,1631,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,1049.99,http://assets.myntassets.com/v1/images/style/properties/Lucera-Silver-Ring_3d5fee363f959fbfc0f5899f6d981f83_images.jpg
18403,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Skechers Men Tone-Ups Black Shoe,1644,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Skechers Men Tone-Ups Black Shoe,1009.5,http://assets.myntassets.com/v1/images/style/properties/87cd7b092091609ac02f152cb50960f2_images.jpg
38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Polaroid Unisex Sunglasses,1661,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Polaroid Unisex Sunglasses,225.99,http://assets.myntassets.com/v1/images/style/properties/3becca3f1605da3dac9a87a8250e5db7_images.jpg
9266,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Scullers Men Scul Blue Shirts,1668,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Scullers Men Scul Blue Shirts,637.99,http://assets.myntassets.com/v1/images/style/properties/eb4f7552fb100853af1645329b27d5c6_images.jpg
26902,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual,Jealous 21 Women Printed Lavender Top,1673,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual,Jealous 21 Women Printed Lavender Top,1596.99,http://assets.myntassets.com/v1/images/style/properties/f6184ed0403a70e72e4d22655056a19b_images.jpg
47109,Boys,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,Marvel Boys White Shoes,1675,Boys,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,Marvel Boys White Shoes,1833,http://assets.myntassets.com/v1/images/style/properties/aef706969cd38198872190870948e19a_images.jpg
22758,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Printed Blue Kurta,1682,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Printed Blue Kurta,2668.75,http://assets.myntassets.com/v1/images/style/properties/cf45a963291ed53328c18e819e9a64b0_images.jpg
11922,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Formal Black Formal Shoes,1710,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Formal Black Formal Shoes,2313.25,http://assets.myntassets.com/v1/images/style/properties/262366467631b95873f546524b2444c9_images.jpg
45692,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,TOUS Women Leau Eau De Parfum 90 ml,1784,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,TOUS Women Leau Eau De Parfum 90 ml,2846.95,http://assets.myntassets.com/assets/images/45692/2017/9/15/11505475214751-Tous-Women-Leau-Perfume-5921505475214676-1.jpg
14454,Women,Footwear,Shoes,Heels,Taupe,Summer,2012,Casual,Enroute Women Casual Taupe Casual Heels,1812,Women,Footwear,Shoes,Heels,Taupe,Summer,2012,Casual,Enroute Women Casual Taupe Casual Heels,527.75,http://assets.myntassets.com/v1/images/style/properties/4cc0bb7fe95fc7f26cb44505c85a91a3_images.jpg
12757,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Spykar Men Printed Blue T-Shirts,1850,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Spykar Men Printed Blue T-Shirts,1718.75,http://assets.myntassets.com/v1/images/style/properties/0a83d6bfd14522a1d4c417a691f296b3_images.jpg
53367,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2012,Casual,Puma Unisex Pink Backpack,1864,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2012,Casual,Puma Unisex Pink Backpack,588.25,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Pink-Backpack_c8d0c1266f5092fbddf745d9ceb89004_images.jpg
56615,Women,Personal Care,Makeup,Highlighter and Blush,Rose,Spring,2017,Casual,Streetwear Stay On Mineral Rose Swirl Blusher,1866,Women,Personal Care,Makeup,Highlighter and Blush,Rose,Spring,2017,Casual,Streetwear Stay On Mineral Rose Swirl Blusher,436.5,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Stay-On-Mineral-Rose-Swirl-Blusher_f00514defdccdbc3a6d13987321d21cb_images.jpg
37848,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Hidekraft Men Black Wallet,1900,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Hidekraft Men Black Wallet,1497.5,http://assets.myntassets.com/v1/images/style/properties/7268faaf232056e0c40c242b67dfadab_images.jpg
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Puma Women Spagetti White Top,1912,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Puma Women Spagetti White Top,1627.49,http://assets.myntassets.com/v1/images/style/properties/5391fab5f984b3d20923b4c52fdc56ec_images.jpg
58112,Women,Accessories,Jewellery,Earrings,Brown,Fall,2012,Casual,Rreverie Dark Brown & Turquoise Earrings,2004,Women,Accessories,Jewellery,Earrings,Brown,Fall,2012,Casual,Rreverie Dark Brown & Turquoise Earrings,2787.85,http://assets.myntassets.com/v1/images/style/properties/Rreverie-Black---Turquoise-Earrings_6bab6b10ecd4fae20a2bc6a96efa46c7_images.jpg
17028,Men,Footwear,Flip Flops,Flip Flops,Grey,Spring,2013,Casual,GAS Men Grey Pine Flip Flops,2055,Men,Footwear,Flip Flops,Flip Flops,Grey,Spring,2013,Casual,GAS Men Grey Pine Flip Flops,677.25,http://assets.myntassets.com/v1/images/style/properties/GAS-Men-Grey-Pine-Flip-Flops_5dac07de3758240986c732d060087771_images.jpg
5809,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Casual,Puma Women Black Capris,2081,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Casual,Puma Women Black Capris,2861.49,http://assets.myntassets.com/v1/images/style/properties/8c4212a8912797f6ce9ca27d60cc6c6b_images.jpg
47597,Women,Footwear,Shoes,Heels,Beige,Winter,2014,Casual,Portia Women Beige Wedges,2098,Women,Footwear,Shoes,Heels,Beige,Winter,2014,Casual,Portia Women Beige Wedges,214.49,http://assets.myntassets.com/v1/images/style/properties/b9d7756f04a27888de7e317c9f568b6c_images.jpg
6482,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Men's Strip Polo Black Green T-shirt,2111,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Men's Strip Polo Black Green T-shirt,1447.75,http://assets.myntassets.com/v1/images/style/properties/b10ce97f27e3bba2f08a65652ed194a8_images.jpg
23684,Men,Accessories,Wallets,Wallets,Brown,Fall,2011,Casual,Newhide Brown Men Antique Wallet,2132,Men,Accessories,Wallets,Wallets,Brown,Fall,2011,Casual,Newhide Brown Men Antique Wallet,741.49,http://assets.myntassets.com/v1/images/style/properties/9a933b7c4867f82d556204a319ae2050_images.jpg
7134,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Casual,Urban Yoga Men Bottom Navy Yoga Pants,2135,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Casual,Urban Yoga Men Bottom Navy Yoga Pants,1617.95,http://assets.myntassets.com/v1/images/style/properties/3c513a8b1382419883ffb44a46e603d2_images.jpg
49855,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Kids Unisex Black Digital Watch,2174,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Kids Unisex Black Digital Watch,658.25,http://assets.myntassets.com/v1/images/style/properties/ab58705a7b21cd922a51d4186dd0e8f1_images.jpg
8188,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,Locomotive Men Solid Poplin Laidley Purple Shirts,2181,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,Locomotive Men Solid Poplin Laidley Purple Shirts,1549,http://assets.myntassets.com/v1/images/style/properties/d966c754e9392b5f0393301828c71f91_images.jpg
3560,Men,Footwear,Shoes,Casual Shoes,White,Winter,2015,Casual,Skechers Men Off White Lifestyle Casual Shoe,2182,Men,Footwear,Shoes,Casual Shoes,White,Winter,2015,Casual,Skechers Men Off White Lifestyle Casual Shoe,358.95,http://assets.myntassets.com/v1/images/style/properties/e128f17c7a01b1478604f96915dc408b_images.jpg
47335,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Baggit Women Green Handbag,2185,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Baggit Women Green Handbag,1013.85,http://assets.myntassets.com/v1/images/style/properties/8054cd27c0e8b8830df7659d40501ea4_images.jpg
23670,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Spykar Men Green Printed T-shirts,2189,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Spykar Men Green Printed T-shirts,2841.5,http://assets.myntassets.com/v1/images/style/properties/04c48eec2ed30dece0bc98ded82c1bbb_images.jpg
56849,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012,Casual,John Players Men Navy Regular Fit Jeans,2191,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012,Casual,John Players Men Navy Regular Fit Jeans,2059.25,http://assets.myntassets.com/v1/images/style/properties/John-Players-Men-Navy-Regular-Fit-Jeans_1ed5b6055e71ade5f7fd9f28d7a2b3df_images.jpg
23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Aneri Women Sagar Cream Kurta,2265,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Aneri Women Sagar Cream Kurta,2808.85,http://assets.myntassets.com/v1/images/style/properties/2d5432705c58384093195f811d8bea9d_images.jpg
15776,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Facit Men Trophy BF Blue Briefs,2269,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Facit Men Trophy BF Blue Briefs,229,http://assets.myntassets.com/v1/images/style/properties/d622aefc74c609ec959af1afbae19311_images.jpg
27029,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Jealous 21 Women Blue Capris,2279,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Jealous 21 Women Blue Capris,162.95,http://assets.myntassets.com/v1/images/style/properties/ccd19f86130bca542d0333279aacbcc1_images.jpg
10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Flying Machine Women Aspen Yellow Tshirts,2296,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Flying Machine Women Aspen Yellow Tshirts,739.85,http://assets.myntassets.com/v1/images/style/properties/8007457d59b1d3ca33c27f047c1d5cf5_images.jpg
12598,Unisex,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Tantra Unisex Printed Orange Tshirts,2328,Unisex,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Tantra Unisex Printed Orange Tshirts,2226.95,http://assets.myntassets.com/v1/images/style/properties/d4048bdc0567b5be0fca57d7bda6f908_images.jpg
29711,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,2360,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,136.85,http://assets.myntassets.com/v1/images/style/properties/daf1b6b430d1ccb9f639e2166dbd3073_images.jpg
55099,Women,Personal Care,Skin,Face Moisturisers,Gold,Spring,2017,Casual,Pond's Women Gold Radiance Youthful Glow Day Cream,2362,Women,Personal Care,Skin,Face Moisturisers,Gold,Spring,2017,Casual,Pond's Women Gold Radiance Youthful Glow Day Cream,417,http://assets.myntassets.com/v1/images/style/properties/Ponds-Women-Gold-Radiance-Youthful-Glow-Day-Cream_689514604fabf9edd9f64609e875653b_images.jpg
28095,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016,Casual,Jockey MC Men Grey Melange Y Front Briefs 8003,2385,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016,Casual,Jockey MC Men Grey Melange Y Front Briefs 8003,1740,http://assets.myntassets.com/v1/images/style/properties/3ae74335724d4074f683c08d17b9a51a_images.jpg
7791,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Proline Men's Polo Solid Olive T-shirt,2464,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Proline Men's Polo Solid Olive T-shirt,2124.25,http://assets.myntassets.com/assets/images/7791/2016/9/29/11475123934028-Proline-Mens-Polo-Solid-Olive-T-shirt-5801475123933732-1.jpg
43792,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Gold & Pink Earrings,2494,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Gold & Pink Earrings,1074,http://assets.myntassets.com/v1/images/style/properties/a16a6a41ad7a6477157e1bdff8657e9f_images.jpg
30260,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Casual,Red Tape Men Black Shoes,2495,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Casual,Red Tape Men Black Shoes,2141.75,http://assets.myntassets.com/v1/images/style/properties/0fb65c93f7960b36fea651ab805b13be_images.jpg
56072,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017,Casual,Colorbar Wild Berry Lip Liner /Crayon 011,2514,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017,Casual,Colorbar Wild Berry Lip Liner /Crayon 011,887.95,http://assets.myntassets.com/assets/images/56072/2019/1/11/4080ff8f-3c67-4c7e-8b84-0fb2f92800aa1547191776142-Colorbar-Wild-Berry-Lip-Liner-Crayon-011-2661547191776031-1.jpg
57366,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015,Casual,Amante Women Pink Lace Briefs PCFR11,2528,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015,Casual,Amante Women Pink Lace Briefs PCFR11,2508.49,http://assets.myntassets.com/v1/images/style/properties/Amante-Women-Pink-Floral-Romance-Brief_24bc1ded23c2827ee25c5623e2a24fed_images.jpg
13224,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,2531,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,628.85,http://assets.myntassets.com/v1/images/style/properties/cb09cdb7aefee927b4fd7509c991e6bc_images.jpg
17684,Women,Footwear,Shoes,Casual Shoes,Grey,Winter,2015,Casual,Catwalk Women Ballerina Grey Casual Shoe,2541,Women,Footwear,Shoes,Casual Shoes,Grey,Winter,2015,Casual,Catwalk Women Ballerina Grey Casual Shoe,986,http://assets.myntassets.com/v1/images/style/properties/2c7a995d8ed4d42a9803a68ed652ba4b_images.jpg
13016,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Inc 5 Women Casual Brown Wedges,2549,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Inc 5 Women Casual Brown Wedges,2712.99,http://assets.myntassets.com/v1/images/style/properties/f6f39ffdfbeda7d05e336949afe4567f_images.jpg
22751,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,BIBA Women Printed White Kurta,2554,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,BIBA Women Printed White Kurta,2208.49,http://assets.myntassets.com/v1/images/style/properties/0047ef9e724e0303e922e002d1d03d8c_images.jpg
49638,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Mineral Women Pink Top,2571,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Mineral Women Pink Top,1724.99,http://assets.myntassets.com/v1/images/style/properties/73173b56eac99752350b55014bde2f57_images.jpg
44127,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Boss Men In Motion Deo,2582,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Boss Men In Motion Deo,658.95,http://assets.myntassets.com/v1/images/style/properties/8ef53b228f908f6dd4cd6b29661ab369_images.jpg
20462,Women,Accessories,Bags,Mobile Pouch,Purple,Winter,2015,Casual,Baggit Women Auxi Baby Purple Mobile Pouch,2585,Women,Accessories,Bags,Mobile Pouch,Purple,Winter,2015,Casual,Baggit Women Auxi Baby Purple Mobile Pouch,2675.49,http://assets.myntassets.com/v1/images/style/properties/fa3a6288fedb0be66850daff5121587e_images.jpg
25110,Women,Accessories,Belts,Belts,Olive,Winter,2015,Casual,Lino Perros Women Olive Belts,2593,Women,Accessories,Belts,Belts,Olive,Winter,2015,Casual,Lino Perros Women Olive Belts,99.75,http://assets.myntassets.com/v1/images/style/properties/4bd68d4316a8fe1713d758206766f4b6_images.jpg
54187,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Jockey MC Men Grey Pack of 2 Briefs 8003,2608,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Jockey MC Men Grey Pack of 2 Briefs 8003,993.25,http://assets.myntassets.com/v1/images/style/properties/Jockey-Men-Grey-Pack-of-2-Briefs_7aee4e31ff143c2385498f81eef705b7_images.jpg
10658,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Girl Little frock White Tops,2624,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Girl Little frock White Tops,553.49,http://assets.myntassets.com/v1/images/style/properties/b6d9cf368b9fa4d275dcdab01ad15734_images.jpg
32950,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,ADIDAS Neo Unisex Court Sequence Black Shoes,2672,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,ADIDAS Neo Unisex Court Sequence Black Shoes,1315.95,http://assets.myntassets.com/v1/images/style/properties/3041444ece32b0b023e7704ec624934a_images.jpg
39742,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012,Casual,Arrow Men Red Shoes,2705,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012,Casual,Arrow Men Red Shoes,378.85,http://assets.myntassets.com/v1/images/style/properties/a5ab934bf95b73af42ac8f3ef4f3030e_images.jpg
56885,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,HM Women Red Heels,2729,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,HM Women Red Heels,2632.75,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Red-Sandals_259bb0ac84303835e9fdfcfdb849d23a_images.jpg
17489,Women,Footwear,Shoes,Flats,Off White,Fall,2011,Casual,Rockport Women Beige Flats,2740,Women,Footwear,Shoes,Flats,Off White,Fall,2011,Casual,Rockport Women Beige Flats,2848,http://assets.myntassets.com/v1/image/style/properties/17489/Rockport-Women-Casual-Off-White-Flats_1_32c908f3d211f8df31f35d1e87ebaf63.jpg
51892,Women,Accessories,Wallets,Wallets,Mushroom Brown,Summer,2016,Casual,Nyk Women Mushroom Brown Wallet,2746,Women,Accessories,Wallets,Wallets,Mushroom Brown,Summer,2016,Casual,Nyk Women Mushroom Brown Wallet,297.49,http://assets.myntassets.com/v1/images/style/properties/7a063a2471689f1a9a7f63edb04236d8_images.jpg
57359,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Amante Black Printed Full-Coverage Bra BGSW01,2761,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Amante Black Printed Full-Coverage Bra BGSW01,1312.25,http://assets.myntassets.com/v1/images/style/properties/Amante-Women-AmanteBlackRedBra-Black-Bra_fae47a234b5e652782c959d4b77ecd71_images.jpg
