id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price
15094,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Mother Earth Women Printed Orange Kurtas,2583.25
10044,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Puma Men Ferrari Logo Black Tshirts,601.9
6805,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011,Casual,Timberland Men Driver Venetian Blue Shoe,1457.75
12367,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Reid & Taylor Men White Shirt,2688.75
57611,Women,Personal Care,Skin Care,Sunscreen,White,Spring,2017,,Lotus Herbals Safe Sun Absolute Anti Tan Scrub,381.99
41836,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Skechers Men Black Shoes,2930.49
35454,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Doodle Boys Printed Blue T-shirt,2882.75
48497,Women,Apparel,Bottomwear,Trousers,Black,Winter,2011,Casual,French Connection Women Black Trousers,197
10392,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Puma Women Pure Pliancy 258 White Watches,630.75
17065,Women,Accessories,Belts,Belts,White,Winter,2015,Casual,Lino Perros Women Flower Print White Belt,962.5
59734,Women,Apparel,Innerwear,Briefs,Purple,Summer,2014,Casual,Avirate Purple & Black Brief,2402.25
13873,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Solid Purple Shirts,1478.85
51762,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Gold Toned Heels,1692.95
38608,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Nike Men Grey T-shirt,2329
13546,Women,Footwear,Shoes,Flats,Gold,Spring,2013,Casual,Carlton London Women Gold Toned Flats,214.85
56697,Men,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Fabindia Men Black Kurta,525.99
10186,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Indigo Nation Men Black & Blue Stripe Shirt,1991.49
51667,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Louis Philippe Men Grey Sunglasses,121.99
38204,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Polaroid Women Sunglasses,1800.9
53145,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Casual,Catwalk Women Blue Sandals,1717.9
41855,Men,Accessories,Headwear,Caps,Blue,Summer,2012,Casual,Probase Men Blue Cap,1771
18935,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Levi's Men Graphic Print Blue Tshirt,2434.9
9466,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,John Miller Men Self Structure White Shirt,1744.75
4194,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011,Casual,Ed Hardy Men's Fierce Panther Maroon T-shirt,573.75
38142,Unisex,Accessories,Bags,Backpacks,Red,Summer,2015,Casual,Wildcraft Unisex Red & Grey Backpack,1126.85
7256,Men,Footwear,Sandal,Sandals,Brown,Fall,2011,Casual,Rockport Men Middle Field Brown Floater,2293.9
9266,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Scullers Men Scul Blue Shirts,637.99
49165,Women,Personal Care,Makeup,Kajal and Eyeliner,Olive,Spring,2017,Casual,Deborah Kajal 118,2477.99
53775,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Puma Men Soft Red T-shirt,2062.5
41791,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Remanika Women Black Top,2294.5
17570,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Mark Taylor Men Green & White Striped Shirt,2382.25
52781,Women,Accessories,Wallets,Wallets,Black,Fall,2012,Casual,Fiorelli Women Black Wallet,2649.5
40472,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,Fila Men Black Dls Supercharger Sports Shoes,2323.9
31015,Men,Apparel,Topwear,Shirts,White,Winter,2012,Formal,Arrow Men White and Blue Striped Shirt,1157.99
9919,Women,Accessories,Bags,Handbags,Black,Fall,2011,Casual,Puma Women Ferrari LS Black Handbags,1274.85
16465,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Locomotive Men Check Grey Shirt,1229.75
54800,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Peter England Men Blue Jeans,551.75
27604,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012,Casual,Scullers Men  Khaki Trouser,2169.85
9769,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,2011,Casual,ADIDAS Men Navy Blue Tracksuit,2431.85
18302,Women,Apparel,Topwear,Kurtis,Green,Fall,2011,Ethnic,Aneri Women Kavita Green Kurti,2275.95
46795,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Arrow Men Black Formal Shoes,1326.99
59819,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,United Colors of Benetton Men Blue Shirt,1735.9
11287,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016,Casual,Wrangler Men Blue Texas Jeans,2148.49
2855,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Mr.Men Men's Is There More Love Black T-shirt,2261.85
46736,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Timex Men Blue Dial Watch,2453.25
48251,Boys,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,The Amazing Spiderman Boys Off White T-Shirt,2768.99
36207,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini Jony Girls Printed White Top,342
31204,Men,Accessories,Accessories,Accessory Gift Set,Brown,Summer,2012,Casual,Cabarelli Men Brown Accessory Gift Set,2366.9
26610,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men Osuran White Sports Shoes,1527.5
6387,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2011,Sports,Puma Men's Trim Mesh Navy White Shoe,2934.5
28399,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Idee Women Brown Sunglasses,2654.9
25043,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Sports,Nike Women Sphere Pink T-shirt,1570.49
10005,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Sports,Nike Men As Ss Trainin Blue T-Shirts,1633.95
24756,Men,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Spykar Men Green Sweaters,428.49
21982,Women,Accessories,Bags,Clutches,Gold,Winter,2015,Casual,Murcia Women Casual Gold Clutch,1165.49
34438,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Myntra Women Cute Dog White T-shirt,2021.9
58110,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver Earrings,471.75
9710,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Scullers Men Scul White Shirts,89.95
12705,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Men Air Courtballistic White Sports Shoes,2570.75
57289,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,French Connection Men Blue & Brown Shirt,403
40295,Unisex,Footwear,Flip Flops,Flip Flops,Purple,Fall,2012,Casual,Warner Bros Kids Unisex Purple Flip Flops,2047.9
55982,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Velvet Matte Very Coffee Lipstick 51 BR,159
23750,Unisex,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,Ray-Ban Unisex High Street Purple Sunglasses,2503.85
19933,Men,Accessories,Accessories,Accessory Gift Set,Red,Fall,2011,Formal,Reid & Taylor Men Formal Red Tie+Cufflink+Pocket square - Combo Pack,1431
31192,Men,Accessories,Accessories,Accessory Gift Set,Brown,Summer,2015,Casual,Cabarelli Men Accessory Gift Set,1917
29957,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016,Casual,Cat Men Metal Sunglasses,1960
14320,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011,Sports,ADIDAS Men Solid Grey Shorts,1295.75
2196,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's White Comfort Shoe,2691.75
55806,Women,Apparel,Loungewear and Nightwear,Night suits,Green,Summer,2017,Casual,SDL by Sweet Dreams Women Green & White Printed Night Suit S11-3134,2138.75
11035,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Jealous 21 Women Check Purple Shirt,978.49
27105,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012,Ethnic,Aneri Women Shruti Lavender Kurta,898.95
40321,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men Black Mudslide Sports Shoes,2155.5
56615,Women,Personal Care,Makeup,Highlighter and Blush,Rose,Spring,2017,Casual,Streetwear Stay On Mineral Rose Swirl Blusher,436.5
12870,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012,Casual,Lee Cooper MenCasual Black Shoes,499
45872,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Maxima Men Dark Grey Dial Watch,1933.49
43271,Women,Accessories,Bags,Handbags,Black,Spring,2013,Casual,Murcia Women Black Handbag,2748
38415,Women,Accessories,Belts,Belts,Red,Summer,2012,Casual,Baggit Women Flora Moly Red Belt,1310.85
26985,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012,Casual,Jealous 21 Women Pink Shorts,684.85
58966,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Colour Me Women Pink Perfume,1213.9
16018,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Casual,Turtle Solid Men  Khaki Trouser,1404.9
9434,Unisex,Accessories,Headwear,Caps,White,Fall,2011,Casual,Nike Unisex Rafa Bull Log White Caps,259
46706,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Rasasi Women Jewel Perfume,1076.5
49149,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017,Casual,Deborah Extra Lip Liner 02,2141.49
41661,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Mark Taylor Men Blue Striped Shirt,2339.99
4210,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Disney Kids Boy's Blue Mickey Mouse Kidswear,744.49
29249,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men Snova Glide 4M Black Sports Shoes,1621.85
44735,Women,Footwear,Flip Flops,Flip Flops,White,Spring,2013,Casual,Globalite Women White Vita Flip Flops,1133.95
13159,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Puma Women Dark Heather Fuchsia Grey Tshirts,1419.49
4097,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Men's Team Poly Red T-shirt,708.85
25530,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Wrangler Men Griffith Blue Shirt,2304
22113,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Reebok Women Fusion Runner White Sports Shoes,942.75
13513,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Chimp Men Firee Grey Tshirts,714.95
19359,Women,Apparel,Innerwear,Briefs,Cream,Summer,2017,Casual,Beyouty Women H01 Combo2 Fashion Hipster Pack of 3 Breifs,239.9
52807,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,JAG Men Chocolate Brown Leather Wallet,550.99
59597,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green & Purple Wedding Collection Sari,1285.25
18898,Women,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Arrow Woman Solid White Shirt,100.9
39375,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Helix Women Silver Dial Watch,1780
29736,Women,Accessories,Bags,Handbags,Peach,Summer,2012,Casual,Kiara Women Peach Handbag,1955.25
28032,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Jockey ELANCE Men Bikini White Brief 1005,2992
43873,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2010,Casual,Puma Men Black Mid Ducati Shoes,921.49
3849,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Wrangler Men's Make It Your Own T-shirt,1624.99
25249,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Lino Perros Women Leatherette Brown Handbag,1414.95
10583,Men,Accessories,Watches,Watches,Gold,Winter,2016,Formal,Esprit Men Nova Genesis Brown Gold Watches,1554.9
2707,Girls,Apparel,Dress,Dresses,Pink,Summer,2011,Casual,Disney Kids Girl's Dress Pink Pooh Kidswear,1321.25
16613,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Formal,Genesis Men Stripes Grey Trouser,1622.99
48512,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,French Connection Women Grey Top,516.75
9069,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Solid Blue Shirts,2634.85
40515,Men,Accessories,Watches,Watches,Cream,Winter,2016,Casual,Titan Men Cream Dial Watch,840.49
58322,Men,Accessories,Socks,Socks,White,Summer,2016,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,2885.85
42590,Girls,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,United Colors of Benetton Girls White Printed T-Shirt,369.5
55624,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Numero Uno Men Black Formal Shoes,2892
51404,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Myntra Men Blue Shirt,209.49
22943,Unisex,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Fastrack Unisex Blue Dial Watch 9915PP01,2332.9
33401,Women,Accessories,Wallets,Wallets,Green,Summer,2012,Casual,Baggit Women Border Mayur Green Wallet,1904.95
59528,Women,Accessories,Jewellery,Earrings,Silver,Summer,2015,Casual,Lucera Silver Earrings,915
21251,Unisex,Accessories,Bags,Duffel Bag,Red,Fall,2011,Casual,Skybags Unisex Red Duffle Bag,1321.75
31861,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Chronograph Black Dial Watch,1661.99
49329,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8284,2225.5
50343,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Aurelia Women Pink Printed Kurta,666.99
52375,Women,Apparel,Loungewear and Nightwear,Nightdress,Yellow,Winter,2015,Casual,Red Rose Women Yellow Nightdress,1120.25
38804,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Joker Men Blue T-shirt,2913.85
59147,Women,Footwear,Shoes,Heels,Beige,Fall,2012,Casual,Tiptopp Women Beige Sandals,831.5
40085,Men,Apparel,Bottomwear,Shorts,White,Winter,2014,Casual,ADIDAS Men White Chelsea Shorts,6.99
52485,Women,Apparel,Innerwear,Camisoles,Blue,Summer,2017,Casual,Red Rose Blue Camisole,2631.49
23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Aneri Women Sagar Cream Kurta,2808.85
54080,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012,Ethnic,Mumbai Slang Women Brown Kurti,2123.5
19651,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Printed Blue Tshirt,153.9
21327,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Louis Philippe Men Sunglasses LP202-C1,2224.49
54135,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Rocia Women Golden Flats,678
22836,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Woodland Men Brown Casual Shoes,2615
26697,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men White Sweet Classic Leather Shoes,120.95
10612,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Flying Machine Men Ydc Maroon Shirts,592.85
7665,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,Wrangler Men's Dark Grey Melange Crew Length Socks,1555.75
27261,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Arrow Woman Yellow Top,2706.5
14588,Women,Accessories,Belts,Belts,Red,Summer,2011,Casual,United Colors of Benetton Women Solid Red Belts,1970.99
9251,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Mark Taylor Men Green Striped Shirt,793.75
1649,Unisex,Footwear,Shoes,Casual Shoes,Blue,Spring,2012,Casual,Newfeel Unisex Comfy Cool Blue Shoe,2415.9
7239,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Rockport Men's Abraim Black Shoe,2592.49
42331,Women,Apparel,Saree,Sarees,Navy Blue,Summer,2012,Ethnic,Prafful Navy Crepe Printed Saree,1949.75
26352,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8473,1478.75
44744,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Globalite Men Black Proton Shoes,2006.9
23294,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Steel Watch,748.95
8636,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Unisex FTML002GLGP1 Black Sunglass,2348.9
43281,Women,Accessories,Bags,Handbags,Purple,Winter,2012,Casual,Murcia Women Purple Handbag,1466.99
15550,Men,Accessories,Socks,Socks,White,Fall,2014,Sports,FILA Men Pack of 3 White Socks,49.85
39316,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys Printed White T-shirt,2628.85
30769,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012,Ethnic,Fabindia Men Mustard Matka Silk Kurta,708.5
37305,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Youth Series Men Analog-Digital Watch AQ-S800W-1BVDFAD168,2751.5
25536,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Wrangler Men Durham Big Check Green Shirt,2932.25
58237,Women,Accessories,Wallets,Wallets,Navy Blue,Summer,2012,Casual,Baggit Women Navy Blue Wallet,2305.5
20733,Women,Footwear,Shoes,Heels,Grey,Summer,2012,Casual,Enroute Women Grey Heels,337.85
2276,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Mens Challenger Graphic Blue T-shirt,1464.95
23350,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016,Casual,Crusoe Men Elixir Boxer Assorted Short,667.75
4747,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Sports,ADIDAS Men's Green Polo T-shirt,608.5
26389,Men,Apparel,Topwear,Shirts,Magenta,Summer,2012,Formal,Turtle Men Check Magenta Shirt,22.49
5979,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,Locomotive Men Black Stripe Shirt,923.25
10099,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Fastrack Men Analogue Grey Watches,1108.85
13715,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Proline Mens Solid Black Polo Tshirt,805.85
33787,Men,Apparel,Topwear,Shirts,Brown,Spring,2013,Smart Casual,Van Heusen Men Brown Giza Cotton Shirt,2755.75
30346,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,Myntra Men Peace-War Off White T-shirt,1939
40626,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Span Women Pink Kurta,2602.75
13520,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Jealous 21 Women Solid Purple Sweaters,900.5
34967,Women,Accessories,Stoles,Stoles,Off White,Summer,2012,Casual,Fabindia Women Off White Printed Stole,428
32582,Women,Apparel,Dress,Dresses,Yellow,Summer,2012,Casual,ONLY Women Yellow Dotted Print Dress,2235.99
53578,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Women White Dial Watch,1257
55993,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,Colorbar Velvet Matte Summer Rain Lipstick 34 BR,377.9
39518,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2012,Casual,Peter England Unisex Black Laptop Bag,803.85
21075,Men,Footwear,Sandal,Sandals,Brown,Spring,2012,Casual,Clarks Men Brown Leather Sandals,1322.9
26623,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Puma Women BodyTrain Mesh Grid Black Sports Shoes,148.85
25110,Women,Accessories,Belts,Belts,Olive,Winter,2015,Casual,Lino Perros Women Olive Belts,99.75
3642,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Fila Men's Maverick Low Black Red Canvas Shoe,730.95
42066,Unisex,Accessories,Accessories,Key chain,Black,Summer,2012,Casual,American Tourister Unisex Black Key Case,2558.85
4128,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Fila Men's Basic Low Black Shoe,87.25
9722,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Men kansas cit Black Tshirts,2026.99
44282,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,Skybags Unisex Grey Backpack,568.9
3456,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men Court White Blue Metallic Stripes Shoe,902.85
43122,Men,Personal Care,Fragrance,Perfume and Body Mist,,Spring,2017,,GUESS Man Eau De Toilette 75 ml,2966.49
29210,Men,Accessories,Socks,Socks,Grey,Fall,2012,Casual,Fila Men Grey Crew Socks,2880.85
6331,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011,Casual,UCB Men Ben Logo Yellow Shirt,773.5
19427,Men,Apparel,Topwear,Shirts,Beige,Summer,2012,Casual,Quiksilver Men Beige Shirt,2387.75
4771,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,ADIDAS Women's Purple Polo T-shirt,620.25
3560,Men,Footwear,Shoes,Casual Shoes,White,Winter,2015,Casual,Skechers Men Off White Lifestyle Casual Shoe,358.95
49937,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Hanes Men White Innerwear T-shirt,394.9
11003,Men,Accessories,Watches,Watches,Red,Winter,2016,Casual,Puma Men Fluctuation Red Dial Watch,106.85
28705,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012,Ethnic,W Women Printed Peach Kurta,1432.5
27557,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Scullers Men Blue Solid Shirt,309.5
36140,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Free 3 V4 Black Sports Shoes,1833.5
27104,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Aneri Women Naahar Black Kurta,2568.75
46022,Women,Apparel,Topwear,Kurtis,White,Summer,2012,Ethnic,Fabindia Women White Printed Kurti,643.49
19262,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Guess Women Mini Rock Candy Gold Watch,786
57001,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,HM Women Black Sandals,577.49
56887,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual,HM Women Black Heels,1047.5
59306,Men,Apparel,Topwear,Tshirts,White,Winter,2016,Casual,U.S. Polo Assn. Men White T-shirt,2592.49
29072,Men,Accessories,Bags,Backpacks,Blue,Winter,2016,Casual,Fastrack Men Blue Backpack,612
38833,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual,Latin Quarters Women Black & White Tunic,1856.75
25330,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,CASIO Edifice Men Brown Dial Chronograph Watch EX030,843.49
11028,Women,Apparel,Topwear,Tunics,Blue,Fall,2011,Casual,Wrangler Women Blue Kangroo Pocket Tunic,2527.5
32901,Women,Apparel,Bottomwear,Trousers,White,Summer,2012,Casual,Allen Solly Woman White Trousers,1151.75
12544,Women,Apparel,Topwear,Tshirts,Peach,Fall,2011,Casual,Tantra Women Printed Peach T-shirt,2256.49
53361,Women,Accessories,Bags,Backpacks,Pink,Summer,2012,Casual,Puma Women Pink & Grey Backpack,2263.95
